"id","cid","invid","pid","delid","inv_date","po_date","do_date"
"1046","160","345","0","0","2024-10-15 14:46:18",,"2024-10-15 14:46:18"
"1047","160","345","0","0","2024-10-15 14:46:18",,"2024-10-15 14:46:18"
"1048","160","345","0","0","2024-10-15 14:46:18",,"2024-10-15 14:46:18"
"1049","160","345","0","0","2024-10-15 14:46:18",,"2024-10-15 14:46:18"
"1050","160","345","0","0","2024-10-15 14:46:18",,"2024-10-15 14:46:18"
"1051","160","345","0","0","2024-10-15 14:46:18",,"2024-10-15 14:46:18"
"1052","160","345","0","0","2024-10-15 14:46:18",,"2024-10-15 14:46:18"
"1053","160","345","0","0","2024-10-15 14:46:18",,"2024-10-15 14:46:18"
"1054","160","345","0","0","2024-10-15 14:46:18",,"2024-10-15 14:46:18"
"1055","160","346","0","0","2024-10-15 15:00:58",,"2024-10-15 15:00:58"
"1056","160","346","0","0","2024-10-15 15:00:58",,"2024-10-15 15:00:58"
"1057","160","346","0","0","2024-10-15 15:00:58",,"2024-10-15 15:00:58"
"1058","160","346","0","0","2024-10-15 15:00:58",,"2024-10-15 15:00:58"
"1059","160","346","0","0","2024-10-15 15:00:58",,"2024-10-15 15:00:58"
"1060","160","346","0","0","2024-10-15 15:00:58",,"2024-10-15 15:00:58"
"1061","160","346","0","0","2024-10-15 15:00:58",,"2024-10-15 15:00:58"
"1062","160","346","0","0","2024-10-15 15:00:58",,"2024-10-15 15:00:58"
"1063","160","346","0","0","2024-10-15 15:00:58",,"2024-10-15 15:00:58"
"1064","160","347","0","0","2024-10-15 15:51:45",,"2024-10-15 15:51:45"
"1065","160","347","0","0","2024-10-15 15:51:45",,"2024-10-15 15:51:45"
"1066","160","347","0","0","2024-10-15 15:51:45",,"2024-10-15 15:51:45"
"1067","160","348","0","0","2024-10-16 14:28:25",,"2024-10-16 14:28:25"
"1068","162","349","0","0","2024-10-18 11:57:40",,"2024-10-18 11:57:40"
"1069","160","350","0","0","2024-10-22 13:13:04",,"2024-10-22 13:13:04"
"1070","160","350","0","0","2024-10-22 13:13:04",,"2024-10-22 13:13:04"
"1071","123","351","0","0","2024-10-22 14:59:01",,"2024-10-22 14:59:01"
"1072","123","351","0","0","2024-10-22 14:59:01",,"2024-10-22 14:59:01"
"1073","123","351","0","0","2024-10-22 14:59:01",,"2024-10-22 14:59:01"
"1074","123","351","0","0","2024-10-22 14:59:01",,"2024-10-22 14:59:01"
"1075","123","351","0","0","2024-10-22 14:59:01",,"2024-10-22 14:59:01"
"1076","163","352","0","0","2024-10-24 11:45:54",,"2024-10-24 11:45:54"
"1077","163","352","0","0","2024-10-24 11:45:54",,"2024-10-24 11:45:54"
"1078","163","352","0","0","2024-10-24 11:45:54",,"2024-10-24 11:45:54"
"1079","163","352","0","0","2024-10-24 11:45:54",,"2024-10-24 11:45:54"
"1080","163","352","0","0","2024-10-24 11:45:54",,"2024-10-24 11:45:54"
"1081","122","353","0","0","2024-10-24 15:33:57",,"2024-10-24 15:33:57"
"1082","122","353","0","0","2024-10-24 15:33:57",,"2024-10-24 15:33:57"
"1083","122","353","0","0","2024-10-24 15:33:57",,"2024-10-24 15:33:57"
"1084","122","353","0","0","2024-10-24 15:33:57",,"2024-10-24 15:33:57"
"1085","122","353","0","0","2024-10-24 15:33:57",,"2024-10-24 15:33:57"
"1086","161","354","0","0","2024-10-26 11:39:44",,"2024-10-26 11:39:44"
"1087","161","354","0","0","2024-10-26 11:39:44",,"2024-10-26 11:39:44"
"1088","161","354","0","0","2024-10-26 11:39:44",,"2024-10-26 11:39:44"
"1089","161","355","0","0","2024-10-26 15:02:55",,"2024-10-26 15:02:55"
"1090","164","356","0","0","2024-10-28 10:52:31",,"2024-10-28 10:52:31"
"1091","164","357","0","0","2024-10-28 10:55:19",,"2024-10-28 10:55:19"
"1092","165","358","0","0","2024-10-29 14:40:40",,"2024-10-29 14:40:40"
"1093","114","359","0","0","2024-11-02 15:41:52",,"2024-11-02 15:41:52"
"1094","114","359","0","0","2024-11-02 15:41:52",,"2024-11-02 15:41:52"
"1095","151","360","0","0","2024-11-05 10:06:56",,"2024-11-05 10:06:56"
"1096","151","360","0","0","2024-11-05 10:06:56",,"2024-11-05 10:06:56"
"1097","151","360","0","0","2024-11-05 10:06:56",,"2024-11-05 10:06:56"
"1098","151","361","0","0","2024-11-05 11:25:49",,"2024-11-05 11:25:49"
"1099","151","361","0","0","2024-11-05 11:25:49",,"2024-11-05 11:25:49"
"1100","151","361","0","0","2024-11-05 11:25:49",,"2024-11-05 11:25:49"
"1101","151","361","0","0","2024-11-05 11:25:49",,"2024-11-05 11:25:49"
"1102","151","361","0","0","2024-11-05 11:25:49",,"2024-11-05 11:25:49"
"1103","151","361","0","0","2024-11-05 11:25:49",,"2024-11-05 11:25:49"
"1104","151","362","0","0","2024-11-05 11:29:14",,"2024-11-05 11:29:14"
"1105","151","362","0","0","2024-11-05 11:29:14",,"2024-11-05 11:29:14"
"1106","151","362","0","0","2024-11-05 11:29:14",,"2024-11-05 11:29:14"
"1107","151","362","0","0","2024-11-05 11:29:14",,"2024-11-05 11:29:14"
"1108","151","362","0","0","2024-11-05 11:29:14",,"2024-11-05 11:29:14"
"1109","151","362","0","0","2024-11-05 11:29:14",,"2024-11-05 11:29:14"
"1110","151","362","0","0","2024-11-05 11:29:14",,"2024-11-05 11:29:14"
"1111","151","362","0","0","2024-11-05 11:29:14",,"2024-11-05 11:29:14"
"1112","151","362","0","0","2024-11-05 11:29:14",,"2024-11-05 11:29:14"
"1113","151","363","0","0","2024-11-05 11:41:13",,"2024-11-05 11:41:13"
"1114","164","364","0","0","2024-11-07 10:13:09",,"2024-11-07 10:13:09"
"1115","164","364","0","0","2024-11-07 10:13:09",,"2024-11-07 10:13:09"
"1116","164","364","0","0","2024-11-07 10:13:09",,"2024-11-07 10:13:09"
"1117","164","364","0","0","2024-11-07 10:13:09",,"2024-11-07 10:13:09"
"1118","164","364","0","0","2024-11-07 10:13:09",,"2024-11-07 10:13:09"
"1119","164","364","0","0","2024-11-07 10:13:09",,"2024-11-07 10:13:09"
"1120","164","364","0","0","2024-11-07 10:13:09",,"2024-11-07 10:13:09"
"1121","164","364","0","0","2024-11-07 10:13:09",,"2024-11-07 10:13:09"
"1122","164","364","0","0","2024-11-07 10:13:09",,"2024-11-07 10:13:09"
"1123","164","364","0","0","2024-11-07 10:13:09",,"2024-11-07 10:13:09"
"1124","164","364","0","0","2024-11-07 10:13:09",,"2024-11-07 10:13:09"
"1125","164","364","0","0","2024-11-07 10:13:09",,"2024-11-07 10:13:09"
"1126","164","364","0","0","2024-11-07 10:13:09",,"2024-11-07 10:13:09"
"1127","164","364","0","0","2024-11-07 10:13:09",,"2024-11-07 10:13:09"
"1128","164","364","0","0","2024-11-07 10:13:09",,"2024-11-07 10:13:09"
"1129","164","364","0","0","2024-11-07 10:13:09",,"2024-11-07 10:13:09"
"1130","164","364","0","0","2024-11-07 10:13:09",,"2024-11-07 10:13:09"
"1131","164","364","0","0","2024-11-07 10:13:09",,"2024-11-07 10:13:09"
"1132","164","364","0","0","2024-11-07 10:13:09",,"2024-11-07 10:13:09"
"1133","123","365","0","0","2024-11-08 14:31:58",,"2024-11-08 14:31:58"
"1134","123","365","0","0","2024-11-08 14:31:58",,"2024-11-08 14:31:58"
"1135","123","365","0","0","2024-11-08 14:31:58",,"2024-11-08 14:31:58"
"1136","123","365","0","0","2024-11-08 14:31:58",,"2024-11-08 14:31:58"
"1137","123","365","0","0","2024-11-08 14:31:58",,"2024-11-08 14:31:58"
"1138","123","365","0","0","2024-11-08 14:31:58",,"2024-11-08 14:31:58"
"1139","123","365","0","0","2024-11-08 14:31:58",,"2024-11-08 14:31:58"
"1140","123","365","0","0","2024-11-08 14:31:58",,"2024-11-08 14:31:58"
"1141","123","365","0","0","2024-11-08 14:31:58",,"2024-11-08 14:31:58"
"1142","123","365","0","0","2024-11-08 14:31:58",,"2024-11-08 14:31:58"
"1143","123","365","0","0","2024-11-08 14:31:58",,"2024-11-08 14:31:58"
"1144","123","365","0","0","2024-11-08 14:31:58",,"2024-11-08 14:31:58"
"1145","123","365","0","0","2024-11-08 14:31:58",,"2024-11-08 14:31:58"
"1146","123","365","0","0","2024-11-08 14:31:58",,"2024-11-08 14:31:58"
"1147","123","365","0","0","2024-11-08 14:31:58",,"2024-11-08 14:31:58"
"1148","123","365","0","0","2024-11-08 14:31:58",,"2024-11-08 14:31:58"
"1149","123","365","0","0","2024-11-08 14:31:58",,"2024-11-08 14:31:58"
"1150","123","365","0","0","2024-11-08 14:31:58",,"2024-11-08 14:31:58"
"1151","123","365","0","0","2024-11-08 14:31:58",,"2024-11-08 14:31:58"
"1152","123","365","0","0","2024-11-08 14:31:58",,"2024-11-08 14:31:58"
"1153","123","365","0","0","2024-11-08 14:31:58",,"2024-11-08 14:31:58"
"1154","123","365","0","0","2024-11-08 14:31:58",,"2024-11-08 14:31:58"
"1155","123","365","0","0","2024-11-08 14:31:58",,"2024-11-08 14:31:58"
"1156","123","365","0","0","2024-11-08 14:31:58",,"2024-11-08 14:31:58"
"1157","95","366","0","0","2024-11-08 15:05:20",,"2024-11-08 15:05:20"
"1158","95","366","0","0","2024-11-08 15:05:20",,"2024-11-08 15:05:20"
"1159","95","366","0","0","2024-11-08 15:05:20",,"2024-11-08 15:05:20"
"1160","132","367","0","0","2024-11-14 14:29:40",,"2024-11-14 14:29:40"
"1161","132","367","0","0","2024-11-14 14:29:40",,"2024-11-14 14:29:40"
"1162","132","367","0","0","2024-11-14 14:29:40",,"2024-11-14 14:29:40"
"1163","87","368","0","0","2024-11-16 10:57:00",,"2024-11-16 10:57:00"
"1164","0","369","0","0","2024-11-16 12:38:46",,"2024-11-16 12:38:46"
"1165","0","369","0","0","2024-11-16 12:38:46",,"2024-11-16 12:38:46"
"1166","167","370","0","0","2024-11-16 14:33:55",,"2024-11-16 14:33:55"
"1167","167","370","0","0","2024-11-16 14:33:55",,"2024-11-16 14:33:55"
"1168","168","371","0","0","2024-11-16 15:10:37",,"2024-11-16 15:10:37"
"1169","168","371","0","0","2024-11-16 15:10:37",,"2024-11-16 15:10:37"
"1170","168","371","0","0","2024-11-16 15:10:37",,"2024-11-16 15:10:37"
"1171","151","372","0","0","2024-11-20 14:22:27",,"2024-11-20 14:22:27"
"1172","151","372","0","0","2024-11-20 14:22:27",,"2024-11-20 14:22:27"
"1173","151","372","0","0","2024-11-20 14:22:27",,"2024-11-20 14:22:27"
"1174","151","372","0","0","2024-11-20 14:22:27",,"2024-11-20 14:22:27"
"1175","151","372","0","0","2024-11-20 14:22:27",,"2024-11-20 14:22:27"
"1176","151","372","0","0","2024-11-20 14:22:27",,"2024-11-20 14:22:27"
"1177","151","372","0","0","2024-11-20 14:22:27",,"2024-11-20 14:22:27"
"1178","169","373","0","0","2024-11-20 14:23:59",,"2024-11-20 14:23:59"
"1179","169","373","0","0","2024-11-20 14:23:59",,"2024-11-20 14:23:59"
"1180","123","374","0","0","2024-11-20 15:28:15",,"2024-11-20 15:28:15"
"1181","123","374","0","0","2024-11-20 15:28:15",,"2024-11-20 15:28:15"
"1182","123","374","0","0","2024-11-20 15:28:15",,"2024-11-20 15:28:15"
"1183","123","375","0","0","2024-11-20 15:33:21",,"2024-11-20 15:33:21"
"1184","123","375","0","0","2024-11-20 15:33:21",,"2024-11-20 15:33:21"
"1185","123","375","0","0","2024-11-20 15:33:21",,"2024-11-20 15:33:21"
"1186","123","376","0","0","2024-11-20 16:22:31",,"2024-11-20 16:22:31"
"1187","123","376","0","0","2024-11-20 16:22:31",,"2024-11-20 16:22:31"
"1188","170","377","0","0","2024-11-21 14:05:25",,"2024-11-21 14:05:25"
"1189","69","378","0","0","2024-11-21 17:13:54",,"2024-11-21 17:13:54"
"1190","69","378","0","0","2024-11-21 17:13:54",,"2024-11-21 17:13:54"
"1191","69","378","0","0","2024-11-21 17:13:54",,"2024-11-21 17:13:54"
"1192","123","379","0","0","2024-11-23 11:50:42",,"2024-11-23 11:50:42"
"1193","123","379","0","0","2024-11-23 11:50:42",,"2024-11-23 11:50:42"
"1194","123","379","0","0","2024-11-23 11:50:42",,"2024-11-23 11:50:42"
"1195","123","379","0","0","2024-11-23 11:50:42",,"2024-11-23 11:50:42"
"1196","132","380","0","0","2024-11-23 14:42:29",,"2024-11-23 14:42:29"
"1197","142","381","0","0","2024-11-27 16:04:16",,"2024-11-27 16:04:16"
"1198","142","381","0","0","2024-11-27 16:04:16",,"2024-11-27 16:04:16"
"1199","142","381","0","0","2024-11-27 16:04:16",,"2024-11-27 16:04:16"
"1200","142","381","0","0","2024-11-27 16:04:16",,"2024-11-27 16:04:16"
"1201","142","381","0","0","2024-11-27 16:04:16",,"2024-11-27 16:04:16"
"1202","142","381","0","0","2024-11-27 16:04:16",,"2024-11-27 16:04:16"
"1203","142","381","0","0","2024-11-27 16:04:16",,"2024-11-27 16:04:16"
"1204","123","382","0","0","2024-11-29 15:57:58",,"2024-11-29 15:57:58"
"1205","114","383","0","0","2024-11-30 12:38:39",,"2024-11-30 12:38:39"
"1206","114","383","0","0","2024-11-30 12:38:39",,"2024-11-30 12:38:39"
"1207","114","383","0","0","2024-11-30 12:38:39",,"2024-11-30 12:38:39"
"1208","114","383","0","0","2024-11-30 12:38:39",,"2024-11-30 12:38:39"
"1209","114","383","0","0","2024-11-30 12:38:39",,"2024-11-30 12:38:39"
"1210","114","383","0","0","2024-11-30 12:38:39",,"2024-11-30 12:38:39"
"1211","114","383","0","0","2024-11-30 12:38:39",,"2024-11-30 12:38:39"
"1212","114","383","0","0","2024-11-30 12:38:39",,"2024-11-30 12:38:39"
"1213","114","383","0","0","2024-11-30 12:38:39",,"2024-11-30 12:38:39"
"1214","114","383","0","0","2024-11-30 12:38:39",,"2024-11-30 12:38:39"
"1215","114","383","0","0","2024-11-30 12:38:39",,"2024-11-30 12:38:39"
"1216","114","383","0","0","2024-11-30 12:38:39",,"2024-11-30 12:38:39"
"1217","114","384","0","0","2024-11-30 14:02:49",,"2024-11-30 14:02:49"
"1218","114","384","0","0","2024-11-30 14:02:49",,"2024-11-30 14:02:49"
"1219","163","385","0","0","2024-11-30 14:32:25",,"2024-11-30 14:32:25"
"1220","163","385","0","0","2024-11-30 14:32:25",,"2024-11-30 14:32:25"
"1221","151","386","0","0","2024-11-30 18:02:11",,"2024-11-30 18:02:11"
"1222","123","387","0","0","2024-12-04 10:28:12",,"2024-12-04 10:28:12"
"1223","55","388","0","0","2024-12-04 15:06:49",,"2024-12-04 15:06:49"
"1224","55","388","0","0","2024-12-04 15:06:49",,"2024-12-04 15:06:49"
"1225","55","388","0","0","2024-12-04 15:06:49",,"2024-12-04 15:06:49"
"1226","55","388","0","0","2024-12-04 15:06:49",,"2024-12-04 15:06:49"
"1227","55","388","0","0","2024-12-04 15:06:49",,"2024-12-04 15:06:49"
"1228","171","389","0","0","2024-12-05 15:10:09",,"2024-12-05 15:10:09"
"1229","151","390","0","0","2024-12-06 10:29:26",,"2024-12-06 10:29:26"
"1230","151","390","0","0","2024-12-06 10:29:26",,"2024-12-06 10:29:26"
"1231","151","390","0","0","2024-12-06 10:29:26",,"2024-12-06 10:29:26"
"1232","151","390","0","0","2024-12-06 10:29:26",,"2024-12-06 10:29:26"
"1233","123","391","0","0","2024-12-06 15:24:16",,"2024-12-06 15:24:16"
"1234","123","391","0","0","2024-12-06 15:24:16",,"2024-12-06 15:24:16"
"1235","123","392","0","0","2024-12-06 15:43:08",,"2024-12-06 15:43:08"
"1236","123","392","0","0","2024-12-06 15:43:08",,"2024-12-06 15:43:08"
"1237","172","393","0","0","2024-12-12 11:17:15",,"2024-12-12 11:17:15"
"1238","172","393","0","0","2024-12-12 11:17:15",,"2024-12-12 11:17:15"
"1239","172","393","0","0","2024-12-12 11:17:15",,"2024-12-12 11:17:15"
"1240","172","393","0","0","2024-12-12 11:17:15",,"2024-12-12 11:17:15"
"1241","172","393","0","0","2024-12-12 11:17:15",,"2024-12-12 11:17:15"
"1242","172","393","0","0","2024-12-12 11:17:15",,"2024-12-12 11:17:15"
"1243","172","393","0","0","2024-12-12 11:17:15",,"2024-12-12 11:17:15"
"1244","151","394","0","0","2024-12-12 11:24:50",,"2024-12-12 11:24:50"
"1245","151","394","0","0","2024-12-12 11:24:50",,"2024-12-12 11:24:50"
"1246","173","395","0","0","2024-12-14 11:15:57",,"2024-12-14 11:15:57"
"1247","173","395","0","0","2024-12-14 11:15:57",,"2024-12-14 11:15:57"
"1248","151","396","0","0","2024-12-14 16:53:47",,"2024-12-14 16:53:47"
"1249","123","397","0","0","2024-12-17 15:57:17",,"2024-12-17 15:57:17"
"1250","123","397","0","0","2024-12-17 15:57:17",,"2024-12-17 15:57:17"
"1251","123","397","0","0","2024-12-17 15:57:17",,"2024-12-17 15:57:17"
"1252","123","397","0","0","2024-12-17 15:57:17",,"2024-12-17 15:57:17"
"1253","123","397","0","0","2024-12-17 15:57:17",,"2024-12-17 15:57:17"
"1254","123","397","0","0","2024-12-17 15:57:17",,"2024-12-17 15:57:17"
"1255","83","398","0","0","2024-12-17 16:34:50",,"2024-12-17 16:34:50"
"1256","83","398","0","0","2024-12-17 16:34:50",,"2024-12-17 16:34:50"
"1257","83","398","0","0","2024-12-17 16:34:50",,"2024-12-17 16:34:50"
"1258","83","398","0","0","2024-12-17 16:34:50",,"2024-12-17 16:34:50"
"1259","83","398","0","0","2024-12-17 16:34:50",,"2024-12-17 16:34:50"
"1260","86","399","0","0","2024-12-19 11:54:35",,"2024-12-19 11:54:35"
"1261","102","400","0","0","2024-12-19 11:57:29",,"2024-12-19 11:57:29"
"1262","102","400","0","0","2024-12-19 11:57:29",,"2024-12-19 11:57:29"
"1263","102","400","0","0","2024-12-19 11:57:29",,"2024-12-19 11:57:29"
"1264","175","401","0","0","2024-12-19 16:11:10",,"2024-12-19 16:11:10"
"1265","175","401","0","0","2024-12-19 16:11:10",,"2024-12-19 16:11:10"
"1266","176","402","0","0","2024-12-19 16:54:35",,"2024-12-19 16:54:35"
"1267","176","402","0","0","2024-12-19 16:54:35",,"2024-12-19 16:54:35"
"1268","176","402","0","0","2024-12-19 16:54:35",,"2024-12-19 16:54:35"
"1269","176","402","0","0","2024-12-19 16:54:35",,"2024-12-19 16:54:35"
"1270","176","402","0","0","2024-12-19 16:54:35",,"2024-12-19 16:54:35"
"1271","176","402","0","0","2024-12-19 16:54:35",,"2024-12-19 16:54:35"
"1272","176","402","0","0","2024-12-19 16:54:35",,"2024-12-19 16:54:35"
"1273","176","402","0","0","2024-12-19 16:54:35",,"2024-12-19 16:54:35"
"1274","176","402","0","0","2024-12-19 16:54:35",,"2024-12-19 16:54:35"
"1275","176","402","0","0","2024-12-19 16:54:35",,"2024-12-19 16:54:35"
"1276","176","402","0","0","2024-12-19 16:54:35",,"2024-12-19 16:54:35"
"1277","176","402","0","0","2024-12-19 16:54:35",,"2024-12-19 16:54:35"
"1278","176","402","0","0","2024-12-19 16:54:35",,"2024-12-19 16:54:35"
"1279","176","402","0","0","2024-12-19 16:54:35",,"2024-12-19 16:54:35"
"1280","176","402","0","0","2024-12-19 16:54:35",,"2024-12-19 16:54:35"
"1281","176","403","0","0","2024-12-19 17:01:39",,"2024-12-19 17:01:39"
"1282","176","403","0","0","2024-12-19 17:01:39",,"2024-12-19 17:01:39"
"1283","176","403","0","0","2024-12-19 17:01:39",,"2024-12-19 17:01:39"
"1284","176","403","0","0","2024-12-19 17:01:39",,"2024-12-19 17:01:39"
"1285","176","403","0","0","2024-12-19 17:01:39",,"2024-12-19 17:01:39"
"1286","176","403","0","0","2024-12-19 17:01:39",,"2024-12-19 17:01:39"
"1287","176","403","0","0","2024-12-19 17:01:39",,"2024-12-19 17:01:39"
"1288","176","403","0","0","2024-12-19 17:01:39",,"2024-12-19 17:01:39"
"1289","95","404","0","0","2024-12-20 11:58:56",,"2024-12-20 11:58:56"
"1290","95","404","0","0","2024-12-20 11:58:56",,"2024-12-20 11:58:56"
"1291","175","405","0","0","2024-12-24 11:59:48",,"2024-12-24 11:59:48"
"1292","114","406","0","0","2024-12-24 14:38:00",,"2024-12-24 14:38:00"
"1293","123","407","0","0","2024-12-24 16:33:35",,"2024-12-24 16:33:35"
"1294","123","407","0","0","2024-12-24 16:33:35",,"2024-12-24 16:33:35"
"1295","123","407","0","0","2024-12-24 16:33:35",,"2024-12-24 16:33:35"
"1296","123","407","0","0","2024-12-24 16:33:35",,"2024-12-24 16:33:35"
"1297","123","407","0","0","2024-12-24 16:33:35",,"2024-12-24 16:33:35"
"1298","123","407","0","0","2024-12-24 16:33:35",,"2024-12-24 16:33:35"
"1299","123","407","0","0","2024-12-24 16:33:35",,"2024-12-24 16:33:35"
"1300","108","408","0","0","2024-12-28 14:26:35",,"2024-12-28 14:26:35"
"1301","108","408","0","0","2024-12-28 14:26:35",,"2024-12-28 14:26:35"
"1302","108","408","0","0","2024-12-28 14:26:35",,"2024-12-28 14:26:35"
"1303","123","409","0","0","2024-12-28 17:20:28",,"2024-12-28 17:20:28"
"1304","123","409","0","0","2024-12-28 17:20:28",,"2024-12-28 17:20:28"
"1305","123","409","0","0","2024-12-28 17:20:28",,"2024-12-28 17:20:28"
"1306","177","410","0","0","2024-12-31 10:59:51",,"2024-12-31 10:59:51"
"1307","177","410","0","0","2024-12-31 10:59:51",,"2024-12-31 10:59:51"
"1308","177","410","0","0","2024-12-31 10:59:51",,"2024-12-31 10:59:51"
"1309","177","410","0","0","2024-12-31 10:59:51",,"2024-12-31 10:59:51"
"1310","177","410","0","0","2024-12-31 10:59:51",,"2024-12-31 10:59:51"
"1311","177","410","0","0","2024-12-31 10:59:51",,"2024-12-31 10:59:51"
"1312","137","411","0","0","2024-12-31 11:21:32",,"2024-12-31 11:21:32"
"1313","137","411","0","0","2024-12-31 11:21:32",,"2024-12-31 11:21:32"
"1314","137","411","0","0","2024-12-31 11:21:32",,"2024-12-31 11:21:32"
"1315","151","412","0","0","2024-12-31 15:10:11",,"2024-12-31 15:10:11"
"1316","151","412","0","0","2024-12-31 15:10:11",,"2024-12-31 15:10:11"
"1317","151","412","0","0","2024-12-31 15:10:11",,"2024-12-31 15:10:11"
"1318","151","412","0","0","2024-12-31 15:10:11",,"2024-12-31 15:10:11"
"1319","151","412","0","0","2024-12-31 15:10:11",,"2024-12-31 15:10:11"
"1320","151","412","0","0","2024-12-31 15:10:11",,"2024-12-31 15:10:11"
"1321","151","412","0","0","2024-12-31 15:10:11",,"2024-12-31 15:10:11"
"1322","151","412","0","0","2024-12-31 15:10:11",,"2024-12-31 15:10:11"
"1323","151","412","0","0","2024-12-31 15:10:11",,"2024-12-31 15:10:11"
"1324","151","412","0","0","2024-12-31 15:10:11",,"2024-12-31 15:10:11"
"1325","178","413","0","0","2024-12-31 15:33:48",,"2024-12-31 15:33:48"
"1326","178","413","0","0","2024-12-31 15:33:48",,"2024-12-31 15:33:48"
"1327","179","414","0","0","2025-01-04 11:37:30",,"2025-01-04 11:37:30"
"1328","179","414","0","0","2025-01-04 11:37:30",,"2025-01-04 11:37:30"
"1329","179","414","0","0","2025-01-04 11:37:30",,"2025-01-04 11:37:30"
"1330","179","414","0","0","2025-01-04 11:37:30",,"2025-01-04 11:37:30"
"1331","179","414","0","0","2025-01-04 11:37:30",,"2025-01-04 11:37:30"
"1332","180","415","0","0","2025-01-08 12:11:40",,"2025-01-08 12:11:40"
"1333","180","415","0","0","2025-01-08 12:11:40",,"2025-01-08 12:11:40"
"1334","180","415","0","0","2025-01-08 12:11:40",,"2025-01-08 12:11:40"
"1335","180","415","0","0","2025-01-08 12:11:40",,"2025-01-08 12:11:40"
"1336","181","416","0","0","2025-01-09 12:23:15",,"2025-01-09 12:23:15"
"1337","181","416","0","0","2025-01-09 12:23:15",,"2025-01-09 12:23:15"
"1338","181","416","0","0","2025-01-09 12:23:15",,"2025-01-09 12:23:15"
"1339","181","416","0","0","2025-01-09 12:23:15",,"2025-01-09 12:23:15"
"1340","181","416","0","0","2025-01-09 12:23:15",,"2025-01-09 12:23:15"
"1341","181","416","0","0","2025-01-09 12:23:15",,"2025-01-09 12:23:15"
"1342","163","417","0","0","2025-01-11 10:41:00",,"2025-01-11 10:41:00"
"1343","163","417","0","0","2025-01-11 10:41:00",,"2025-01-11 10:41:00"
"1344","163","417","0","0","2025-01-11 10:41:00",,"2025-01-11 10:41:00"
"1345","163","417","0","0","2025-01-11 10:41:00",,"2025-01-11 10:41:00"
"1346","163","417","0","0","2025-01-11 10:41:00",,"2025-01-11 10:41:00"
"1347","163","417","0","0","2025-01-11 10:41:00",,"2025-01-11 10:41:00"
"1348","163","417","0","0","2025-01-11 10:41:00",,"2025-01-11 10:41:00"
"1349","182","418","0","0","2025-01-11 12:02:42",,"2025-01-11 12:02:42"
"1350","182","418","0","0","2025-01-11 12:02:42",,"2025-01-11 12:02:42"
"1351","182","418","0","0","2025-01-11 12:02:42",,"2025-01-11 12:02:42"
"1352","69","419","0","0","2025-01-11 17:39:35",,"2025-01-11 17:39:35"
"1353","69","419","0","0","2025-01-11 17:39:35",,"2025-01-11 17:39:35"
"1354","69","419","0","0","2025-01-11 17:39:35",,"2025-01-11 17:39:35"
"1355","69","419","0","0","2025-01-11 17:39:35",,"2025-01-11 17:39:35"
"1356","183","420","0","0","2025-01-21 14:05:56",,"2025-01-21 14:05:56"
"1357","183","420","0","0","2025-01-21 14:05:56",,"2025-01-21 14:05:56"
"1358","183","420","0","0","2025-01-21 14:05:56",,"2025-01-21 14:05:56"
"1359","183","420","0","0","2025-01-21 14:05:56",,"2025-01-21 14:05:56"
"1360","183","420","0","0","2025-01-21 14:05:56",,"2025-01-21 14:05:56"
"1361","183","420","0","0","2025-01-21 14:05:56",,"2025-01-21 14:05:56"
"1362","183","421","0","0","2025-01-21 14:08:04",,"2025-01-21 14:08:04"
"1363","183","421","0","0","2025-01-21 14:08:04",,"2025-01-21 14:08:04"
"1364","183","421","0","0","2025-01-21 14:08:04",,"2025-01-21 14:08:04"
"1365","182","422","0","0","2025-01-27 10:14:34",,"2025-01-27 10:14:34"
"1366","182","422","0","0","2025-01-27 10:14:34",,"2025-01-27 10:14:34"
"1367","182","422","0","0","2025-01-27 10:14:34",,"2025-01-27 10:14:34"
"1368","184","423","0","0","2025-01-27 10:17:08",,"2025-01-27 10:17:08"
"1369","184","423","0","0","2025-01-27 10:17:08",,"2025-01-27 10:17:08"
"1370","184","423","0","0","2025-01-27 10:17:08",,"2025-01-27 10:17:08"
"1371","184","423","0","0","2025-01-27 10:17:08",,"2025-01-27 10:17:08"
"1372","52","424","0","0","2025-02-08 10:52:48",,"2025-02-08 10:52:48"
"1373","163","425","0","0","2025-02-08 15:54:06",,"2025-02-08 15:54:06"
"1374","163","425","0","0","2025-02-08 15:54:06",,"2025-02-08 15:54:06"
"1375","163","425","0","0","2025-02-08 15:54:06",,"2025-02-08 15:54:06"
"1376","185","426","0","0","2025-02-13 15:10:49",,"2025-02-13 15:10:49"
"1377","185","426","0","0","2025-02-13 15:10:49",,"2025-02-13 15:10:49"
"1378","185","426","0","0","2025-02-13 15:10:49",,"2025-02-13 15:10:49"
"1379","185","426","0","0","2025-02-13 15:10:49",,"2025-02-13 15:10:49"
"1380","185","426","0","0","2025-02-13 15:10:49",,"2025-02-13 15:10:49"
"1381","185","426","0","0","2025-02-13 15:10:49",,"2025-02-13 15:10:49"
"1382","185","426","0","0","2025-02-13 15:10:49",,"2025-02-13 15:10:49"
"1383","185","426","0","0","2025-02-13 15:10:49",,"2025-02-13 15:10:49"
"1384","185","426","0","0","2025-02-13 15:10:49",,"2025-02-13 15:10:49"
"1385","185","427","0","0","2025-02-13 15:19:36",,"2025-02-13 15:19:36"
